numSample,x1_pix,y1_pix,x2_pix,y2_pix,laser_X_m,laser_Y_m,laser_Z_m,radar_X_m,radar_Y_m,radar_R_m,radar_A_deg,radar_D_mps,radar_P_db,dataset,index,Difficult
269,886,513,950,561,-0.704472125,58.70323563,0.597515583,-0.720573604,59.1826973,59.28421021,0.699999988,254,6828801,RECORD@2020-11-22_12.30.20,240,0
271,886,517,949,567,-0.786609232,58.64661407,0.596741736,-0.309583426,59.28195953,59.28421021,0.300000012,254,9419381,RECORD@2020-11-22_12.30.20,242,0
346,872,504,996,608,-0.137285218,24.64100647,0.791686416,-0.256722301,24.94503784,24.95126534,0.600000024,5,35067808,RECORD@2020-11-22_12.14.05,78,0
347,870,511,997,614,-0.128200024,24.77948761,0.793849468,0.086044952,25.14240646,25.150877,-0.200000003,5,26124500,RECORD@2020-11-22_12.14.05,79,0
349,865,525,987,625,-0.250317842,24.97307205,0.204890341,-0.260936379,25.34628105,25.35048676,0.600000024,5,35705736,RECORD@2020-11-22_12.14.05,81,0
394,881,523,984,610,-0.17368798,30.10465431,0.581377387,-0.379935384,30.33612633,30.3407402,0.699999988,4,20211344,RECORD@2020-11-22_12.14.05,128,0
395,873,525,978,610,-0.285536677,30.16078758,0.487104774,-0.2651757,30.53351593,30.54034996,0.5,4,29389628,RECORD@2020-11-22_12.14.05,129,0
396,857,524,961,609,-0.611652672,30.36589622,0.487685144,-0.592741609,30.6336441,30.64015579,1.100000024,4,23079614,RECORD@2020-11-22_12.14.05,130,0
397,845,532,949,617,-0.807974279,30.45128059,0.169936985,-0.69655472,30.71207237,30.73995972,1.299999952,5,13149762,RECORD@2020-11-22_12.14.05,131,0
399,821,526,926,611,-1.18162477,30.65867233,0.573295712,-1.171951771,30.91409683,30.93956947,2.200000048,5,14755886,RECORD@2020-11-22_12.14.05,133,0
400,810,526,916,609,-1.415743828,30.73243904,0.489252239,-1.38373971,31.09728813,31.13917923,2.5,5,12751890,RECORD@2020-11-22_12.14.05,134,0
401,800,523,904,607,-1.561718583,30.86647415,0.583224654,-1.501211762,31.08307838,31.13917923,2.799999952,6,25928740,RECORD@2020-11-22_12.14.05,135,0
402,792,528,893,612,-1.754564166,30.95939064,0.489929378,-1.71565032,31.28907013,31.33879089,3.099999905,6,21310092,RECORD@2020-11-22_12.14.05,136,0
403,783,520,887,606,-1.907376766,31.07505417,0.576165497,-1.672744036,31.49323654,31.53840065,3.099999905,5,24226440,RECORD@2020-11-22_12.14.05,137,0
404,782,522,884,607,-1.952191591,31.21436119,0.585599661,-2.021619797,31.46429825,31.53840065,3.700000048,5,27475210,RECORD@2020-11-22_12.14.05,138,0
405,779,523,883,607,-2.013574123,31.30851746,0.491728604,-1.85787034,31.44894791,31.53840065,3.400000095,4,25901510,RECORD@2020-11-22_12.14.05,139,0
406,778,520,881,604,-2.043279648,31.38438606,0.491709232,-1.76008153,31.6973877,31.73801041,3.200000048,4,27299400,RECORD@2020-11-22_12.14.05,140,0
407,772,527,873,609,-2.119661093,31.45049477,0.578210652,-2.076507092,31.65972328,31.73801041,3.799999952,4,28122748,RECORD@2020-11-22_12.14.05,141,0
408,771,515,872,598,-2.198998928,31.59654808,0.815911233,-2.089415073,32.09888458,32.13722992,3.799999952,4,15461963,RECORD@2020-11-22_12.14.05,142,0
409,770,514,870,597,-2.232375383,31.62027168,0.492541134,-1.963574052,32.11355972,32.13722992,3.5,4,15712949,RECORD@2020-11-22_12.14.05,143,0
412,764,521,866,603,-2.340145588,31.88853264,0.582070112,-2.367480993,32.13620377,32.23703766,4.199999809,3,18880908,RECORD@2020-11-22_12.14.05,146,0
413,762,512,863,594,-2.342837095,31.92734146,0.916704357,-2.116185665,32.27305984,32.33684158,3.799999952,3,17126348,RECORD@2020-11-22_12.14.05,147,0
414,763,512,863,594,-2.355187416,32.02039719,0.918723047,-2.19960618,32.48324966,32.53644943,3.900000095,3,14481504,RECORD@2020-11-22_12.14.05,148,0
417,759,522,860,602,-2.456898928,32.18837357,0.494824052,-2.339194536,32.46186066,32.53644943,4.099999905,2,16600800,RECORD@2020-11-22_12.14.05,151,0
418,758,521,861,601,-2.436849117,32.28449249,0.597969532,-2.367841482,32.56933594,32.63625336,4.199999809,2,19029044,RECORD@2020-11-22_12.14.05,152,0
420,755,525,856,607,-2.493362904,32.33579254,0.584643006,-2.208432436,32.85770035,32.93567276,3.799999952,2,11781907,RECORD@2020-11-22_12.14.05,154,0
422,744,523,843,602,-2.732290506,32.47256088,0.585929513,-2.59292984,32.63897705,32.7360611,4.599999905,1,21051566,RECORD@2020-11-22_12.14.05,158,0
423,740,528,839,608,-2.813836575,32.46247864,0.495984823,-2.803545237,32.99382019,33.13528061,4.900000095,1,20743872,RECORD@2020-11-22_12.14.05,159,0
424,734,530,835,611,-2.917589664,32.47322083,0.155521914,-2.835285425,33.00378036,33.13528061,4.900000095,1,9998985,RECORD@2020-11-22_12.14.05,160,0
425,730,520,831,600,-3.001498938,32.53607178,0.496410459,-2.778710127,32.8249588,32.93567276,4.900000095,2,27693802,RECORD@2020-11-22_12.14.05,161,0
427,720,507,821,590,-3.118037224,32.59504318,0.931037426,-3.004500389,33.01408386,33.13528061,5.300000191,2,19507196,RECORD@2020-11-22_12.14.05,163,0
429,716,504,817,587,-3.22064352,32.7036972,0.933255613,-3.027314663,32.9589119,33.13528061,5.199999809,2,14830285,RECORD@2020-11-22_12.14.05,165,0
430,714,506,815,588,-3.217269659,32.73390961,0.935159028,-3.113672256,33.0042038,33.13528061,5.300000191,3,22994158,RECORD@2020-11-22_12.14.05,166,0
431,713,501,813,582,-3.249118328,32.84650421,0.935132623,-3.251955748,33.17079163,33.33489227,5.599999905,3,33727304,RECORD@2020-11-22_12.14.05,167,0
432,713,499,812,578,-3.28659606,32.87112427,0.939439237,-3.347054243,33.16428757,33.33489227,5.800000191,3,25756754,RECORD@2020-11-22_12.14.05,168,0
433,713,506,811,586,-3.30853653,32.94485855,0.93735081,-3.213010311,33.15745926,33.33489227,5.599999905,3,15094846,RECORD@2020-11-22_12.14.05,169,0
434,711,510,812,589,-3.347073555,32.99917221,0.938583195,-3.175414562,33.44447708,33.53450012,5.5,4,19799444,RECORD@2020-11-22_12.14.05,170,0
435,714,508,810,588,-3.337095976,33.08032608,0.939398348,-3.426114082,33.33838654,33.53450012,5.800000191,4,21112296,RECORD@2020-11-22_12.14.05,171,0
436,714,510,810,589,-3.384956121,33.17133331,0.940637708,-3.51393342,33.43734741,33.63430786,6,4,20863788,RECORD@2020-11-22_12.14.05,172,0
437,715,510,811,588,-3.356341124,33.24833679,0.942128479,-3.252451181,33.58481598,33.73411179,5.599999905,4,22379016,RECORD@2020-11-22_12.14.05,173,0
438,719,509,814,589,-3.314041853,33.44418335,0.945370436,-3.487129927,33.74887848,33.93372345,5.900000095,4,19900694,RECORD@2020-11-22_12.14.05,174,0
439,723,508,817,589,-3.292854071,33.51997757,0.947314799,-3.133528233,33.78354263,33.93372345,5.300000191,4,24609124,RECORD@2020-11-22_12.14.05,175,0
440,728,503,819,582,-3.211891174,33.64326477,0.948441803,-3.0155828,33.98226929,34.1333313,5.099999905,3,25869756,RECORD@2020-11-22_12.14.05,176,0
566,668,501,767,580,-4.779185295,36.76792526,1.246379375,-4.587796688,37.25497437,37.72631454,7.099999905,8,9941448,RECORD@2020-11-21_13.46.26,162,0
566,734,513,880,636,-1.58521235,20.14756203,0.713993788,-1.797346234,20.74931335,20.85925865,5,7,19114164,RECORD@2020-11-21_13.46.26,162,0
566,0,545,252,876,-3.1716609,5.235808372,0.477327406,-3.328679085,6.037161827,6.786744595,28.89999962,24,7697523.5,RECORD@2020-11-21_13.46.26,162,0
574,525,498,631,574,-7.806426048,38.36685944,0.741097927,-7.622855186,39.0573616,39.72241592,11.10000038,12,11904068,RECORD@2020-11-21_13.46.26,171,0
574,679,511,821,621,-2.413517475,22.35720634,0.755390167,-2.609979153,22.99843597,23.15477562,6.5,14,17982642,RECORD@2020-11-21_13.46.26,171,0
574,6,524,319,841,-3.709123611,6.702411175,0.419611663,-3.835389614,6.086537361,7.185964584,31.89999962,96,14711243,RECORD@2020-11-21_13.46.26,171,0
575,475,507,582,582,-9.288301468,40.08663177,1.076756954,-8.945603371,40.49772263,41.51890564,12.39999962,14,9116612,RECORD@2020-11-21_13.46.26,173,0
575,630,522,772,622,-3.276961327,24.26808167,0.786682904,-3.219936609,24.58765984,24.75165558,7.599999905,11,12166697,RECORD@2020-11-21_13.46.26,173,0
575,11,544,389,776,-4.398317814,8.213458061,0.624884009,-4.178184509,8.881010056,9.980506897,24.79999924,37,16790824,RECORD@2020-11-21_13.46.26,173,0
576,474,496,572,568,-9.569550514,40.34344482,0.747530282,-9.267134666,41.00572968,42.11773682,12.89999962,14,15187783,RECORD@2020-11-21_13.46.26,174,0
576,620,507,759,610,-3.375482798,24.46351433,0.550765932,-3.376750469,25.35495186,25.55009651,7.699999809,10,8389426,RECORD@2020-11-21_13.46.26,174,0
576,42,532,390,754,-4.507506847,8.683950424,0.537270665,-4.383397102,9.466644287,10.57933712,25.29999924,27,9481074,RECORD@2020-11-21_13.46.26,174,0
581,133,525,418,710,-5.070170879,11.23216534,0.706535101,-5.0528965,11.54914665,12.77504826,24,23,19191634,RECORD@2020-11-21_13.46.26,179,0
581,611,515,739,614,-3.848376989,25.57208061,0.828317046,-4.027173042,26.40374184,26.74775696,8.899999619,11,19834364,RECORD@2020-11-21_13.46.26,179,0
581,453,503,551,572,-10.37313938,41.57678223,1.43661952,-10.28049564,41.95768738,43.31539917,13.80000019,11,13303017,RECORD@2020-11-21_13.46.26,179,0
582,608,524,738,621,-3.881385088,25.80069542,0.542057514,-3.786002398,26.721632,27.04717255,8,10,18291796,RECORD@2020-11-21_13.46.26,180,0
582,145,529,418,711,-5.248083115,11.69575882,0.454742283,-4.923156738,12.48622608,13.37387848,22.29999924,25,21817284,RECORD@2020-11-21_13.46.26,180,0
582,450,507,545,577,-10.51002598,41.87258148,0.655333042,-10.47283554,42.64025497,43.71461868,13.89999962,11,11756790,RECORD@2020-11-21_13.46.26,180,0
583,446,510,544,579,-10.58435535,42.04201889,1.112077713,-10.73966408,42.5653801,43.91422653,14.10000038,10,11616634,RECORD@2020-11-21_13.46.26,181,0
583,605,525,735,624,-3.958488703,26.04697609,0.819102943,-4.042685509,26.7003727,26.94736671,8.699999809,11,17682876,RECORD@2020-11-21_13.46.26,181,0
583,161,531,423,706,-5.362016678,12.23036671,0.600011706,-5.482737541,12.64498997,13.9727087,23.10000038,23,25804592,RECORD@2020-11-21_13.46.26,181,0
584,452,496,543,565,-10.65636635,42.26737595,1.115612745,-10.46630383,43.1232605,44.21364594,13.60000038,10,13638520,RECORD@2020-11-21_13.46.26,182,0
584,177,518,427,686,-5.451292038,12.72034073,0.605411589,-5.095616341,13.18995476,14.471735,21.29999924,22,20611158,RECORD@2020-11-21_13.46.26,182,0
584,604,511,736,608,-3.975180626,26.27441216,0.546345711,-3.979748249,27.08287811,27.34658813,8.600000381,11,25265522,RECORD@2020-11-21_13.46.26,182,0
585,453,505,543,571,-10.68754768,42.45207214,1.24653554,-10.86957645,43.11474991,44.51305771,14.19999981,9,14425766,RECORD@2020-11-21_13.46.26,183,0
585,599,515,728,612,-4.06933403,26.4795208,0.869439363,-4.150149345,26.72228241,27.14697838,9,11,17438962,RECORD@2020-11-21_13.46.26,183,0
585,194,527,433,688,-5.549194813,13.22896099,0.761980653,-5.389241695,13.72442722,14.97075939,21.39999962,22,19638792,RECORD@2020-11-21_13.46.26,183,0
590,459,514,545,580,-10.89652157,43.84201813,1.139720201,-10.88871098,44.52121735,45.71072006,13.80000019,6,8159397,RECORD@2020-11-21_13.46.26,188,0
590,596,522,712,611,-4.566298485,28.18172455,0.856300712,-4.676976681,28.90250778,29.14307976,9.300000191,9,19337704,RECORD@2020-11-21_13.46.26,188,0
590,284,527,462,659,-6.005759239,16.64874077,0.680805862,-5.692619324,17.00830269,18.06471634,18.60000038,17,20606226,RECORD@2020-11-21_13.46.26,188,0
591,594,528,714,617,-4.62949276,28.32345963,0.181317344,-4.783757687,29.0205555,29.34268951,9.300000191,9,14521055,RECORD@2020-11-21_13.46.26,189,0
591,453,519,541,586,-11.08824539,43.87084579,0.07196714,-10.82378769,44.50770569,45.91032791,13.69999981,5,7271176.5,RECORD@2020-11-21_13.46.26,189,0
591,289,530,463,662,-6.071443081,17.03579903,0.489411056,-6.105988503,17.69319153,18.76335144,18.79999924,17,29881002,RECORD@2020-11-21_13.46.26,189,0
594,587,522,706,609,-4.813198566,29.0088253,0.870292485,-5.023764133,29.44746017,29.94151878,9.699999809,10,20456154,RECORD@2020-11-21_13.46.26,192,0
594,297,523,464,648,-6.505505562,17.95359802,0.696418643,-6.54326725,18.55250168,19.66159821,18.79999924,17,25070228,RECORD@2020-11-21_13.46.26,192,0
594,446,509,532,582,-11.1384697,44.33141708,1.153285265,-11.36546135,45.01122665,46.30955124,14.39999962,6,12086705,RECORD@2020-11-21_13.46.26,192,0
596,582,527,703,611,-4.930079937,29.44809914,0.879165351,-5.007735252,29.68328476,30.14112854,9.600000381,9,15959741,RECORD@2020-11-21_13.46.26,194,0
596,305,532,466,650,-6.530833721,18.96592712,0.711775541,-6.662512779,19.52307892,20.75945282,18.79999924,19,16891094,RECORD@2020-11-21_13.46.26,194,0
596,445,519,526,584,-11.59914398,44.55495453,0.600533664,-11.56493378,45.38691711,46.70877075,14.5,7,5522190.5,RECORD@2020-11-21_13.46.26,194,0
601,340,531,474,634,-7.176634312,22.25873566,0.524178803,-6.960560799,22.81052589,23.95321465,17.29999924,23,14096462,RECORD@2020-11-21_13.46.26,199,0
601,589,522,708,604,-4.983501434,30.53765488,0.574186325,-5.146760941,31.15595055,31.73801041,9.600000381,5,13299644,RECORD@2020-11-21_13.46.26,199,0
601,461,516,537,580,-11.60843754,45.83953094,0.058475703,-11.56579208,46.28174591,47.70682144,14.10000038,10,13807842,RECORD@2020-11-21_13.46.26,199,0
602,470,525,542,589,-11.62188053,46.07828903,0.897226214,-11.74272537,46.5881424,48.10604095,14.19999981,10,8779430,RECORD@2020-11-21_13.46.26,200,0
602,594,526,708,610,-5.012324333,30.69491577,0.899641156,-4.881492615,31.06980515,31.43859482,8.899999619,5,21199958,RECORD@2020-11-21_13.46.26,200,0
602,345,534,472,638,-7.255336761,22.75151634,0.776786268,-7.146826744,23.33816528,24.55204582,17.20000076,24,14772145,RECORD@2020-11-21_13.46.26,200,0
614,6,488,529,840,-3.039070368,5.647192955,0.544198275,-2.772794724,6.301954269,6.986354351,24,27,15427726,RECORD@2020-11-21_13.46.26,219,0
614,753,543,854,617,-2.888462782,35.26496506,0.50647068,-2.643215418,35.55872726,35.73021317,4.199999809,26,14438710,RECORD@2020-11-21_13.46.26,219,0
614,923,553,1012,625,0.407697022,33.90628815,0.323102057,0.414030433,34.47176361,34.53255081,-0.699999988,1,16330159,RECORD@2020-11-21_13.46.26,219,0
616,784,542,880,613,-2.47484231,37.13366318,-0.264926463,-2.162787437,37.53234482,37.62651062,3.299999952,29,14219495,RECORD@2020-11-21_13.46.26,222,0
616,130,496,602,813,-3.066140652,6.840343952,0.439337581,-2.601015329,7.402153015,7.984405041,19.10000038,19,18253934,RECORD@2020-11-21_13.46.26,222,0
616,943,548,1036,623,0.835592628,34.00775146,-0.21125263,0.933681488,34.49538422,34.53255081,-1.600000024,1,18212930,RECORD@2020-11-21_13.46.26,222,0
632,96,474,649,833,-2.691157103,5.600542068,0.480429441,-2.316542625,6.109095097,6.587134361,22.10000038,24,20920616,RECORD@2020-11-21_13.46.26,249,0
632,774,500,917,606,-1.750367641,27.59774971,0.555713892,-1.354783416,27.90289116,27.9454174,2.799999952,14,19437260,RECORD@2020-11-21_13.46.26,249,0
632,1065,515,1151,583,3.343306065,37.30075455,0.616936803,4.053377628,37.68376923,37.92592621,-6.199999809,4,18084258,RECORD@2020-11-21_13.46.26,249,0
632,1160,503,1219,552,8.268606186,61.04338455,0.776459396,8.612761497,61.39785004,61.97894287,-8,11,16761712,RECORD@2020-11-21_13.46.26,249,0
632,996,510,1066,554,2.439124823,52.14055634,0.714246929,2.884033203,52.43299103,52.49746704,-3.200000048,6,6693561.5,RECORD@2020-11-21_13.46.26,249,0
633,148,476,662,810,-2.664968252,6.204851151,0.564335227,-2.184590578,6.844778538,7.385574818,17.70000076,24,15020625,RECORD@2020-11-21_13.46.26,250,0
633,780,500,920,604,-1.722043276,27.85032272,1.14003098,-1.570466518,28.32475471,28.34463882,3.200000048,13,13348575,RECORD@2020-11-21_13.46.26,250,0
633,1064,514,1149,582,3.359194994,37.38769913,1.029833198,3.71210146,37.76998138,37.92592621,-5.599999905,5,11550225,RECORD@2020-11-21_13.46.26,250,0
633,1162,501,1221,551,8.391944885,61.19419098,1.426552176,8.84381485,61.64921951,62.27835846,-8.199999809,11,10795755,RECORD@2020-11-21_13.46.26,250,0
633,996,509,1065,556,2.440799713,52.19585419,1.261209965,3.067846537,52.59734344,52.69707489,-3.400000095,6,8505798,RECORD@2020-11-21_13.46.26,250,0
635,241,494,694,808,-2.627616405,7.304244995,0.57108438,-2.318305492,7.718380451,8.184015274,17.70000076,23,21316212,RECORD@2020-11-21_13.46.26,252,0
635,780,504,922,608,-1.754510164,28.48576736,0.859883964,-1.503020763,28.87876701,28.94346809,2.900000095,12,25242936,RECORD@2020-11-21_13.46.26,252,0
635,1065,513,1151,583,3.416861296,37.58320236,1.014305711,4.115544796,38.05787659,38.32514572,-6.199999809,4,9936325,RECORD@2020-11-21_13.46.26,252,0
635,1164,501,1222,549,8.499318123,61.70054626,1.434913158,9.342813492,61.97272873,62.67758179,-8.600000381,12,10532190,RECORD@2020-11-21_13.46.26,252,0
635,999,510,1065,558,2.569588661,52.50374603,1.266584873,3.287760735,52.93684387,53.0962944,-3.599999905,8,8222227.5,RECORD@2020-11-21_13.46.26,252,0
636,777,493,914,597,-1.813429832,28.71285248,0.573658526,-1.739799619,29.07119179,29.14307976,3.400000095,12,28304958,RECORD@2020-11-21_13.46.26,253,0
636,269,486,700,772,-2.725915432,7.863403797,0.529052615,-2.265801907,8.367413521,8.782845497,15.69999981,23,15847793,RECORD@2020-11-21_13.46.26,253,0
636,1160,494,1219,542,8.436017036,62.01536179,0.782924771,9.047381401,62.19306564,62.87718964,-8.300000191,12,10695824,RECORD@2020-11-21_13.46.26,253,0
636,1064,506,1151,575,3.387569427,37.71432495,1.018023968,3.899026155,38.26136017,38.52475357,-5.900000095,4,12400228,RECORD@2020-11-21_13.46.26,253,0
636,998,502,1065,549,2.522398233,52.71219254,0.717809439,2.896004677,53.10041046,53.19609833,-3.200000048,8,6122945.5,RECORD@2020-11-21_13.46.26,253,0
637,1062,501,1149,568,3.377782583,37.83024216,1.416017413,3.913876295,38.34083557,38.52475357,-5.800000191,5,16348727,RECORD@2020-11-21_13.46.26,254,0
637,309,475,718,753,-2.687006235,8.382735252,0.708168149,-2.508270979,8.712438583,9.182065964,16.10000038,23,15971398,RECORD@2020-11-21_13.46.26,254,0
637,779,483,911,588,-1.830265284,28.92789078,1.203613997,-1.47380352,29.28660393,29.34268951,2.900000095,11,23899036,RECORD@2020-11-21_13.46.26,254,0
637,1158,491,1218,539,8.468504906,62.23006439,2.102604151,9.186154366,62.70574188,63.27640915,-8.399999619,13,10712687,RECORD@2020-11-21_13.46.26,254,0
637,994,497,1064,544,2.450644016,52.89854813,1.829238296,2.917464256,53.20335388,53.29590607,-3.200000048,10,16075437,RECORD@2020-11-21_13.46.26,254,0
638,1067,516,1153,583,3.516666174,37.8794136,0.119698584,3.913280249,38.48458481,38.72436523,-5.800000191,5,15818796,RECORD@2020-11-21_13.46.26,255,0
638,342,488,726,755,-2.553282738,8.967596054,0.529737473,-2.651053667,9.164856911,9.58128643,15.39999962,23,25677394,RECORD@2020-11-21_13.46.26,255,0
638,778,504,919,602,-1.823886514,29.18041992,0.562904954,-1.484124064,29.4990921,29.54229927,2.900000095,11,20950958,RECORD@2020-11-21_13.46.26,255,0
638,1162,504,1221,553,8.463594437,62.59679413,0.786553264,9.244479179,63.19342804,63.7754364,-8.399999619,13,17338070,RECORD@2020-11-21_13.46.26,255,0
638,1003,513,1066,559,2.830729008,53.0987854,0.720910192,3.25437808,53.3956871,53.49551392,-3.5,11,12687946,RECORD@2020-11-21_13.46.26,255,0
639,781,497,915,597,-1.830415249,29.38319588,1.182235837,-1.442503333,29.69321251,29.74190903,2.799999952,11,34026048,RECORD@2020-11-21_13.46.26,256,0
639,1069,510,1154,579,3.519425869,37.99399948,1.039559245,4.073114872,38.60007858,38.82417297,-6.099999905,6,17878180,RECORD@2020-11-21_13.46.26,256,0
639,373,485,746,738,-2.482041359,9.498218536,0.724879026,-2.443925142,9.925999641,10.18011665,13.89999962,22,29977136,RECORD@2020-11-21_13.46.26,256,0
639,1163,499,1219,549,8.582382202,62.80464172,1.453768015,8.972847939,63.27651978,63.87524033,-8.100000381,14,13844125,RECORD@2020-11-21_13.46.26,256,0
639,1002,510,1067,555,2.726512909,53.33991241,1.281003237,3.184724331,53.59240341,53.69512558,-3.400000095,12,13789044,RECORD@2020-11-21_13.46.26,256,0
640,391,485,748,727,-2.498178482,10.00769997,0.651538789,-2.360978127,10.36038017,10.679142,13.19999981,21,24451200,RECORD@2020-11-21_13.46.26,257,0
640,782,497,916,595,-1.807845831,29.67890549,0.572339058,-1.452471137,30.04775047,30.14112854,2.799999952,11,35915040,RECORD@2020-11-21_13.46.26,257,0
640,1070,510,1155,579,3.602196932,38.1259346,0.622808397,4.006597519,38.69460297,38.9239769,-6,5,19504264,RECORD@2020-11-21_13.46.26,257,0
640,1160,497,1217,548,8.487854004,63.17776489,0.790544629,9.4272995,63.07471848,63.7754364,-8.5,14,11700593,RECORD@2020-11-21_13.46.26,257,0
